name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sampleof
pc_tbowl;PlayChoice-10 - Tecmo Bowl;1989;Tecmo (Nintendo of America license);NO;playch10;YES;-;-
pc_tenis;PlayChoice-10 - Tennis;1983;Nintendo;NO;playch10;YES;-;-
pc_tkfld;PlayChoice-10 - Track and Field;1987;Konami (Nintendo of America license);NO;playch10;YES;-;-
pc_tmnt;PlayChoice-10 - Teenage Mutant Ninja Turtles;1989;Konami (Nintendo of America license);NO;playch10;YES;-;-
pc_tmnt2;PlayChoice-10 - Teenage Mutant Ninja Turtles II;1990;Konami (Nintendo of America license);NO;playch10;YES;-;-
pc_trjan;PlayChoice-10 - Trojan;1986;Capcom USA (Nintendo of America license);NO;playch10;YES;-;-
pc_vball;PlayChoice-10 - Volley Ball;1986;Nintendo;NO;playch10;YES;-;-
pc_wcup;PlayChoice-10 - Nintendo World Cup;1990;Technos (Nintendo license);NO;playch10;YES;-;-
pc_wgnmn;PlayChoice-10 - Wild Gunman;1984;Nintendo;NO;playch10;YES;-;-
pc_ynoid;PlayChoice-10 - Yo! Noid;1990;Capcom USA (Nintendo of America license);NO;playch10;YES;-;-
pcktgal;Pocket Gal (Japan);1987;Data East Corporation;NO;-;YES;-;-
pclubj;Print Club (Japan Vol.1);1995;Atlus;NO;-;YES;-;-
peekaboo;Peek-a-Boo!;1993;Jaleco;NO;-;YES;-;-
peggle;Peggle (Joystick, v1.0);1991;Strata/Incredible Technologies;NO;-;YES;-;-
penbros;Penguin Brothers (Japan);2000;Subsino;NO;-;YES;-;-
pengo;Pengo (set 1 rev c);1982;Sega;NO;-;YES;-;-
penky;Penky;1995;Yun Sung;NO;-;YES;-;-
pepper2;Pepper II;1982;Exidy;NO;-;YES;-;-
percuss;The Percussor;1981;Orca;NO;-;YES;-;-
perestro;Perestroika Girls;1993;Promat / Fuuki;NO;-;YES;-;-
perfrman;Performan (Japan);1985;[Toaplan] Data East Corporation;NO;-;YES;-;-
peterpak;Peter Pack-Rat;1984;Atari Games;NO;-;YES;-;-
pettanp;Pettan Pyuu (Japan);1984;Sun Electronics;NO;-;YES;-;-
pgm;PGM (Polygame Master) System BIOS;1997;IGS;NO;-;YES;-;-
pgoal;Pleasure Goal / Futsal - 5 on 5 Mini Soccer;1996;Saurus;NO;neogeo;YES;-;-
phantom2;Phantom II;1979;Midway;NO;-;YES;-;-
phelios;Phelios (Japan);1988;Namco;NO;-;YES;-;-
phoenix;Phoenix (Amstar);1980;Amstar;NO;-;YES;-;-
photoy2k;Photo Y2K;1999;IGS;NO;pgm;YES;-;-
phozon;Phozon (Japan);1983;Namco;NO;-;YES;-;-
pickin;Pickin';1983;Valadon Automation;NO;-;YES;-;-
pignewt;Pig Newton (version C);1983;Sega;NO;-;YES;-;-
pigout;Pigout;1990;Leland Corp.;NO;-;YES;-;-
pigskin;Pigskin 621AD;1990;Midway;NO;-;YES;-;-
pinbo;Pinbo;1984;Jaleco;NO;-;YES;-;-
pingpong;Ping Pong;1985;Konami;NO;-;YES;-;-
pipedrm;Pipe Dream (US);1990;Video System Co.;NO;-;YES;-;-
pipibibs;Pipi and Bibis - Whoopee!!;1991;Toaplan;NO;-;YES;-;-
pirates;Pirates;1994;NIX;NO;-;YES;-;-
piratetr;Pirate Treasure;1982;Tong Electronic;NO;-;YES;-;-
pisces;Pisces;19??;Subelectro;NO;-;YES;-;-
pistoldm;Pistol Daimyo no Bouken (Japan);1990;Namco;NO;-;YES;-;-
pitfall2;Pitfall II;1985;Sega;NO;-;YES;-;-
pitfight;Pit Fighter (rev 4);1990;Atari Games;NO;-;YES;-;-
pitnrun;Pit and Run;1984;Taito Corporation;NO;-;YES;-;-
pkladies;Poker Ladies;1989;Mitchell;NO;-;YES;-;-
pktgaldx;Pocket Gal Deluxe (Euro v3.00);1992;Data East Corporation;NO;-;YES;-;-
pkunwar;Penguin-Kun Wars (US);1985?;UPL;NO;-;YES;-;-
platoon;Vs. Platoon;1987;Ocean Software Limited;NO;-;YES;-;-
playball;PlayBall! (prototype);1983;Williams;NO;-;YES;-;-
playch10;PlayChoice-10;1986;Nintendo of America;NO;-;YES;-;-
plegends;Power Instinct Legends (USA);1995;Atlus/Cave;NO;-;YES;-;-
pleiads;Pleiads (Tehkan);1981;Tehkan;NO;-;YES;-;-
plgirls;Play Girls;1992;Hot-B.;NO;-;YES;-;-
plgirls2;Play Girls 2;1993;Hot-B.;NO;-;YES;-;-
plotting;Plotting (World);1989;Taito Corporation Japan;NO;-;YES;-;-
plumppop;Plump Pop (Japan);1987;Taito Corporation;NO;-;YES;-;-
plusalph;Plus Alpha;1989;Jaleco;NO;-;YES;-;-
plygonet;Polygonet Commanders (ver UAA);1993;Konami;NO;-;YES;-;-
pnickj;Pnickies (Japan 940608);1994;Compile (Capcom license);NO;-;YES;-;-
pnyaa;Pochi and Nyaa;2003;Aiky;NO;neogeo;YES;-;-
poitto;Poitto!;1993;Metro / Able Corp.;NO;-;YES;-;-
polaris;Polaris (set 1);1980;Taito;NO;-;YES;-;-
polepos;Pole Position;1982;Namco;NO;-;YES;-;-
polepos2;Pole Position II;1983;Namco;NO;-;YES;-;polepos
policetr;Police Trainer (Rev 1.3);1996;PandP Marketing;NO;-;YES;-;-
pollux;Pollux (set 1);1991;Dooyong;NO;-;YES;-;-
polyplay;Poly-Play;1985;VEB Polytechnik Karl-Marx-Stadt;NO;-;YES;-;-
ponchin;Mahjong Pon Chin Kan (Japan set 1);1991;Visco;NO;-;YES;-;-
ponpoko;Ponpoko;1982;Sigma Enterprises Inc.;NO;-;YES;-;-
poolshrk;Poolshark;1977;Atari;NO;-;YES;-;-
pooyan;Pooyan;1982;Konami;NO;-;YES;-;-
popbounc;Pop 'n Bounce / Gapporin;1997;Video System Co.;NO;neogeo;YES;-;-
popeye;Popeye (revision D);1982;Nintendo;NO;-;YES;-;-
popflame;Pop Flamer (protected);1982;Jaleco;NO;-;YES;-;-
popnpop;Pop 'N Pop (World);1997;Taito Corporation;NO;-;YES;-;-
popper;Popper;1983;Omori Electric Co., Ltd.;NO;-;YES;-;-
porky;Porky;1985;Shinkai Inc. (Magic Eletronics Inc. licence);NO;-;YES;-;-
portrait;Portraits;1983;Olympia;NO;-;YES;-;-
potopoto;Poto Poto (Japan);1994;Sega;NO;-;YES;-;-
poundfor;Pound for Pound (World);1990;Irem;NO;-;YES;-;-
pow;P.O.W. - Prisoners of War (US);1988;SNK;NO;-;YES;-;-
powerbal;Power Balls;1994;Playmark;NO;-;YES;-;-
powerdrv;Power Drive;1986;Bally Midway;NO;-;YES;-;-
powrplay;Power Play;1985;Cinematronics;NO;-;YES;-;-
pprobe;Planet Probe (prototype?);1985;Crux / Kyugo;NO;-;YES;-;-
prehisle;Prehistoric Isle in 1930 (World);1989;SNK;NO;-;YES;-;-
preisle2;Prehistoric Isle 2;1999;Yumekobo;NO;neogeo;YES;-;-
prikura;Princess Clara Daisakusen;1996;Atlus;NO;stvbios;YES;-;-
primglex;Prime Goal EX (PG1-VER.A);1996;Namco;NO;-;YES;-;-
primrag2;Primal Rage 2;1996;Atari;NO;-;YES;-;-
primrage;Primal Rage (version 2.3);1994;Atari Games;NO;-;YES;-;-
prmrsocr;Premier Soccer (Europe ver. EAB);1993;Konami;NO;-;YES;-;-
profpac;Professor PacMan;1983;Bally Midway;NO;-;YES;-;-
progear;Progear (USA 010117);2001;Cave, distributed by Capcom;NO;-;YES;-;-
progress;Progress;1984;Chuo Co. Ltd;NO;-;YES;-;-
propcycl;Prop Cycle (Rev PR2 Ver.A);1996;Namco;NO;-;YES;-;-
prosoccr;Pro Soccer;1983;Data East Corporation;NO;-;YES;-;-
prosport;Prosport;1983;Data East Corporation;NO;-;YES;-;-
prtytime;Party Time: Gonta the Diver II / Ganbare! Gonta!! 2 (World Release);1995;Mitchell;NO;-;YES;-;-
psailor1;Bishoujo Janshi Pretty Sailor 18-kin (Japan);1994;SPHINX;NO;-;YES;-;-
psailor2;Bishoujo Janshi Pretty Sailor 2 (Japan);1994;SPHINX;NO;-;YES;-;-
pspikes;Power Spikes (World);1991;Video System Co.;NO;-;YES;-;-
pspikes2;Power Spikes II;1994;Video System Co.;NO;neogeo;YES;-;-
pstadium;Mahjong Panic Stadium (Japan);1990;Nichibutsu;NO;-;YES;-;-
psurge;Power Surge;1988;<unknown>;NO;-;YES;-;-
psychic5;Psychic 5;1987;Jaleco;NO;-;YES;-;-
psychos;Psycho Soldier (US);1987;SNK;NO;-;YES;-;-
psyforce;Psychic Force (JAPAN);1995;Taito;NO;taitofx1;YES;-;-
ptblank;Point Blank;1994;Namco;NO;-;YES;-;-
pturn;Parallel Turn;1984;Jaleco;NO;-;YES;-;-
pubball;Power Up Baseball (V1.5, Prototype);1996;Midway/Incredible Technologies;NO;-;YES;-;-
puchicar;Puchi Carat (Japan);1997;Taito Corporation;NO;-;YES;-;-
puckman;PuckMan (Japan set 1);1980;Namco;NO;-;YES;-;-
puckpkmn;Puckman Pockimon;2000;Genie;NO;-;YES;-;-
pulirula;PuLiRuLa (World);1991;Taito Corporation Japan;NO;-;YES;-;-
pulsar;Pulsar;1981;Sega;NO;-;YES;-;-
pulstar;Pulstar;1995;Aicom;NO;neogeo;YES;-;-
punchout;Punch-Out!!;1984;Nintendo;NO;-;YES;-;-
punisher;The Punisher (World 930422);1993;Capcom;NO;-;YES;-;-
punkshot;Punk Shot (US 4 Players);1990;Konami;NO;-;YES;-;-
pururun;Pururun;1995;Metro / Banpresto;NO;-;YES;-;-
pushman;Pushman;1990;Comad (American Sammy license);NO;-;YES;-;-
puyopuy2;Puyo Puyo 2 (Japan);1994;Compile (Sega license);NO;-;YES;-;-
puyopuyo;Puyo Puyo (Japan);1992;Sega / Compile;NO;-;YES;-;-
puyosun;Puyo Puyo Sun;1996;Compile;NO;stvbios;YES;-;-
puzlclub;Puzzle Club (Japan prototype);1990;Namco;NO;-;YES;-;-
puzldama;Taisen Puzzle-dama (ver JAA);1994;Konami;NO;konamigx;YES;-;-
puzlstar;Puzzle Star;1999;IGS;NO;pgm;YES;-;-
puzzledp;Puzzle De Pon!;1995;Taito (Visco license);NO;neogeo;YES;-;-
puzzli;Puzzli;1995;Metro / Banpresto;NO;-;YES;-;-
puzzloop;Puzz Loop (Europe);1998;Mitchell;NO;skns;YES;-;-
puzznic;Puzznic (Japan);1989;Taito Corporation;NO;-;YES;-;-
pwrgoal;Taito Power Goal (World);1994;Taito Corporation Japan;NO;-;YES;-;-
pwrinst2;Power Instinct 2 (USA);1994;Atlus/Cave;NO;-;YES;-;-
pzlbowl;Puzzle De Bowling (Japan);1999;Nihon System / Moss;NO;-;YES;-;-
pzlbreak;Puzzle Break;1997;SemiCom / Tirano;NO;-;YES;-;-
pzloop2;Puzz Loop 2 (Euro 010302);2001;Mitchell (Capcom license);NO;-;YES;-;-
qad;Quiz and Dragons (US 920701);1992;Capcom;NO;-;YES;-;-
qbert;Q*bert (US set 1);1982;Gottlieb;NO;-;YES;-;-
qbertqub;Q*bert's Qubes;1983;Mylstar;NO;-;YES;-;qbert
qcrayon;Quiz Crayon Shinchan (Japan);1993;Taito Corporation;NO;-;YES;-;-
qcrayon2;Crayon Shinchan Orato Asobo (Japan);1993;Taito Corporation;NO;-;YES;-;-
qgakumon;Quiz Gakumon no Susume (Japan ver. JA2 Type L);1993;Konami;NO;-;YES;-;-
qgh;Quiz Ghost Hunter;1994;Sega;NO;-;YES;-;-
qix;Qix (set 1);1981;Taito America Corporation;NO;-;YES;-;-
qjinsei;Quiz Jinsei Gekijoh (Japan);1992;Taito Corporation;NO;-;YES;-;-
qmhayaku;Quiz-Mahjong Hayaku Yatteyo! (Japan);1991;Nichibutsu;NO;-;YES;-;-
qndream;Quiz Nanairo Dreams: Nijiirochou no Kiseki (Japan 960826);1996;Capcom;NO;-;YES;-;-
qrouka;Quiz Rouka Ni Tattenasai;1994;Sega;NO;-;YES;-;-
qsangoku;Quiz Sangokushi (Japan);1991;Capcom;NO;-;YES;-;-
qsww;Quiz Syukudai wo Wasuremashita;????;Sega;NO;-;YES;-;-
qtheater;Quiz Theater - 3tsu no Monogatari (Japan);1994;Taito Corporation;NO;-;YES;-;-
qtono1;Quiz Tonosama no Yabou (Japan);1991;Capcom;NO;-;YES;-;-
qtono2;Quiz Tonosama no Yabou 2 Zenkoku-ban (Japan 950123);1995;Capcom;NO;-;YES;-;-
qtorimon;Quiz Torimonochou (Japan);1990;Taito Corporation;NO;-;YES;-;-
quantum;Quantum (rev 2);1982;Atari;NO;-;YES;-;-
quarterb;Quarterback;1987;Leland Corp.;NO;-;YES;-;-
quartet;Quartet (Rev A, 8751 315-5194);1986;Sega;NO;-;YES;-;-
quester;Quester (Japan);1987;Namco;NO;-;YES;-;-
quiz18k;Miyasu Nonki no Quiz 18-Kin;1992;EIM;NO;-;YES;-;-
quiz365;Quiz 365 (Hong Kong and Taiwan);1994;Nakanihon;NO;-;YES;-;-
quizchq;Quiz Channel Question (Ver 1.00) (Japan);1993;Nakanihon;NO;-;YES;-;-
quizdai2;Quiz Meitantei Neo and Geo - Quiz Daisousa Sen part 2;1992;SNK;NO;neogeo;YES;-;-
quizdais;Quiz Daisousa Sen - The Last Count Down;1991;SNK;NO;neogeo;YES;-;-
quizdna;Quiz DNA no Hanran (Japan);1992;Face;NO;-;YES;-;-
quizf1;Quiz F-1 1,2finish;1992;Irem;NO;-;YES;-;-
quizhq;Quiz H.Q. (Japan);1990;Taito Corporation;NO;-;YES;-;-
quizhuhu;Moriguchi Hiroko no Quiz de Hyuu!Hyuu! (Japan);1995;Taito Corporation;NO;-;YES;-;-
quizkof;Quiz King of Fighters;1995;Saurus;NO;neogeo;YES;-;-
quizmeku;Quiz Mekurumeku Story;1994;Sega;NO;-;YES;-;-
quizmoon;Quiz Bisyoujo Senshi Sailor Moon - Chiryoku Tairyoku Toki no Un;1997;Banpresto;NO;-;YES;-;-
quizpani;Quiz Panicuru Fantasy;1993;NMK;NO;-;YES;-;-
quiztou;Nettou! Gekitou! Quiztou!! (Japan);1993;Namco;NO;-;YES;-;-
quiztvqq;Quiz TV Gassyuukoku QandQ (Japan);1992;Dynax;NO;-;YES;-;-
qwak;Qwak (prototype);1982;Atari;NO;-;YES;-;-
qzchikyu;Quiz Chikyu Bouei Gun (Japan);1991;Taito Corporation;NO;-;YES;-;-
qzkklgy2;Quiz Kokology 2;1993;Tecmo;NO;-;YES;-;-
qzkklogy;Quiz Kokology;1992;Tecmo;NO;-;YES;-;-
qzquest;Quiz Quest - Hime to Yuusha no Monogatari (Japan);1991;Taito Corporation;NO;-;YES;-;-
qzshowby;Quiz Sekai wa SHOW by shobai (Japan);1993;Taito Corporation;NO;-;YES;-;-
r2dtank;R2D Tank;1980;Sigma Enterprises Inc.;NO;-;YES;-;-
rabbit;Rabbit;1997;Electronic Arts;NO;-;YES;-;-
rabiolep;Rabio Lepus (Japan);1987;V-System Co.;NO;-;YES;-;-
racedriv;Race Drivin' (cockpit, rev 5);1990;Atari Games;NO;-;YES;-;-
racinfrc;Racin' Force (ver UAB);1994;Konami;NO;konamigx;YES;-;-
racingb;Racing Beat (World);1991;Taito Corporation Japan;NO;-;YES;-;-
racoon;Racoon World;19??;Eolith;NO;-;YES;-;-
radarscp;Radar Scope;1980;Nintendo;NO;-;YES;-;dkong
radarzon;Radar Zone;1982;Century Electronics;NO;cvs;YES;-;-
radm;Rad Mobile;1991;Sega;NO;-;YES;-;-
radr;Rad Rally;1991;Sega;NO;-;YES;-;-
radrad;Radical Radial;1982;Nichibutsu USA;NO;-;YES;-;-
raflesia;Rafflesia;1986;Coreland / Sega;NO;-;YES;-;-
ragnagrd;Ragnagard / Shin-Oh-Ken;1996;Saurus;NO;neogeo;YES;-;-
raiden;Raiden;1990;Seibu Kaihatsu;NO;-;YES;-;-
raiden2;Raiden 2;1993;Seibu Kaihatsu;NO;-;YES;-;-
raiders5;Raiders5;1985;UPL;NO;-;YES;-;-
raimais;Raimais (Japan);1988;Taito Corporation;NO;-;YES;-;-
rainbow;Rainbow Islands (new version);1987;Taito Corporation;NO;-;YES;-;-
rallybik;Rally Bike - Dash Yarou;1988;[Toaplan] Taito Corporation;NO;-;YES;-;-
rallyx;Rally X;1980;Namco;NO;-;YES;-;-
rambo3;Rambo III (Europe set 1);1989;Taito Europe Corporation;NO;-;YES;-;-
rampage;Rampage (revision 3);1986;Bally Midway;NO;-;YES;-;-
rampart;Rampart (Trackball);1990;Atari Games;NO;-;YES;-;-
raphero;Rapid Hero;1994;Media Trading Corp;NO;-;YES;-;-
rastan;Rastan (World);1987;Taito Corporation Japan;NO;-;YES;-;-
raveracw;Rave Racer (Rev. RV2, World);1995;Namco;NO;-;YES;-;-
raystorm;Ray Storm (JAPAN);1996;Taito;NO;taitofx1;YES;-;-
razmataz;Razzmatazz;1983;Sega;NO;-;YES;-;-
rbff1;Real Bout Fatal Fury / Real Bout Garou Densetsu;1995;SNK;NO;neogeo;YES;-;-
rbff2;Real Bout Fatal Fury 2 - The Newcomers / Real Bout Garou Densetsu 2 - The Newcomers (set 1);1998;SNK;NO;neogeo;YES;-;-
rbffspec;Real Bout Fatal Fury Special / Real Bout Garou Densetsu Special;1996;SNK;NO;neogeo;YES;-;-
rbibb;Vs. Atari R.B.I. Baseball (set 1);1986;Namco;NO;-;YES;-;-
reactor;Reactor;1982;Gottlieb;NO;-;YES;-;-
realbrk;Billiard Academy Real Break (Japan);1998;Nakanihon;NO;-;YES;-;-
recalh;Recalhorn (Prototype);1994;Taito Corporation;NO;-;YES;-;-
recordbr;Recordbreaker (World);1988;Taito Corporation Japan;NO;-;YES;-;-
redalert;Red Alert;1981;Irem + GDI;NO;-;YES;-;-
redbaron;Red Baron;1980;Atari;NO;-;YES;-;-
redclash;Red Clash;1981;Tehkan;NO;-;YES;-;-
redlin2p;Redline Racer (2 players);1987;Cinematronics (Tradewest license);NO;-;YES;-;-
redrobin;Red Robin;1986;Elettronolo;NO;-;YES;-;-
redufo;Defend the Terra Attack on the Red UFO;1981;bootleg;NO;-;YES;-;-
regulus;Regulus (New Ver.);1983;Sega;NO;-;YES;-;-
reikaids;Reikai Doushi (Japan);1988;Home Data;NO;-;YES;-;-
relief;Relief Pitcher (set 1);1992;Atari Games;NO;-;YES;-;-
renaiclb;Mahjong Ren-ai Club (Japan);1993;FUJIC;NO;-;YES;-;-
renegade;Renegade (US);1986;Technos (Taito America license);NO;-;YES;-;-
rescraid;Rescue Raider;1987;Bally/Midway;NO;-;YES;-;-
rescue;Rescue;1982;Stern;NO;-;YES;-;-
retofinv;Return of the Invaders;1985;Taito Corporation;NO;-;YES;-;-
revx;Revolution X (Rev. 1.0 6-16-94);1994;Midway;NO;-;YES;-;-
rezon;Rezon;1991;Allumer;NO;-;YES;-;-
ribbit;Ribbit!;1991;Sega;NO;-;YES;-;-
ridger2j;Ridge Racer 2 (Rev. RRS1, Japan);1994;Namco;NO;-;YES;-;-
ridgeraj;Ridge Racer (Rev. RR1, Japan);1993;Namco;NO;-;YES;-;-
ridhero;Riding Hero (set 1);1990;SNK;NO;neogeo;YES;-;-
ridingf;Riding Fight (World);1992;Taito Corporation Japan;NO;-;YES;-;-
ridleofp;Riddle of Pythagoras (Japan);1986;Sega / Nasco;NO;-;YES;-;-
rimrockn;Rim Rockin' Basketball (V2.2);1991;Strata/Incredible Technologies;NO;-;YES;-;-
ringdest;Ring of Destruction: Slammasters II (Euro 940902);1994;Capcom;NO;-;YES;-;-
ringrage;Ring Rage (World);1992;Taito Corporation Japan;NO;-;YES;-;-
riot;Riot;1992;NMK;NO;-;YES;-;-
riotcity;Riot City;1991;Sega / Westone;NO;-;YES;-;-
ripcord;Rip Cord;1979;Exidy;NO;-;YES;-;-
ripoff;Rip Off;1979;Cinematronics;NO;-;YES;-;-
riskchal;Risky Challenge;1993;Irem;NO;-;YES;-;-
rjammer;Roller Jammer;1984;Nichibutsu + Alice;NO;-;YES;-;-
rmhaihai;Real Mahjong Haihai (Japan);1985;Alba;NO;-;YES;-;-
rmhaijin;Real Mahjong Haihai Jinji Idou Hen (Japan);1986;Alba;NO;-;YES;-;-
rmhaisei;Real Mahjong Haihai Seichouhen (Japan);1986;Visco;NO;-;YES;-;-
rmpgwt;Rampage - World Tour (rev 1.3);1997;Midway;NO;-;YES;-;-
roadblst;Road Blasters (upright, rev 4);1987;Atari Games;NO;-;YES;-;-
roadf;Road Fighter (set 1);1984;Konami;NO;-;YES;-;-
roadriot;Road Riot 4WD;1991;Atari Games;NO;-;YES;-;-
roadrunn;Road Runner (rev 2);1985;Atari Games;NO;-;YES;-;-
robby;Robby Roto;1981;Bally Midway;NO;-;YES;-;-
roboarmy;Robo Army;1991;SNK;NO;neogeo;YES;-;-
robocop;Robocop (World revision 4);1988;Data East Corporation;NO;-;YES;-;-
robocop2;Robocop 2 (World);1991;Data East Corporation;NO;-;YES;-;-
robokid;Atomic Robo-kid;1988;UPL;NO;-;YES;-;-
robotbwl;Robot Bowl;1977;Exidy;NO;-;YES;-;-
robotron;Robotron (Solid Blue label);1982;Williams;NO;-;YES;-;-
rockclim;Rock Climber;1981;Taito;NO;-;YES;-;-
rockn;Rock'n Tread (Japan);1999;Jaleco;NO;-;YES;-;-
rockn2;Rock'n Tread 2 (Japan);1999;Jaleco;NO;-;YES;-;-
rockn3;Rock'n 3 (Japan);1999;Jaleco;NO;-;YES;-;-
rockn4;Rock'n 4 (Japan);2000;Jaleco (PCCWJ);NO;-;YES;-;-
rockrage;Rock 'n Rage (World[Q]);1986;Konami;NO;-;YES;-;-
rocnrope;Roc'n Rope;1983;Konami;NO;-;YES;-;-
rodland;Rod-Land (World);1990;Jaleco;NO;-;YES;-;-
rohga;Rohga Armour Force (Asia-Europe v3.0);1991;Data East Corporation;NO;-;YES;-;-
roishtar;The Return of Ishtar;1986;Namco;NO;-;YES;-;-
rolcrush;Rolling Crush (version 1.07.E - 1999/02/11);1999;SemiCom / Exit;NO;-;YES;-;-
roldfrog;The Return of Lady Frog;1993;Microhard;NO;-;YES;-;-
rollerg;Rollergames (US);1991;Konami;NO;-;YES;-;-
rollingc;Rolling Crash / Moon Base;1979;Nichibutsu;NO;-;YES;-;invaders
rompers;Rompers (Japan);1989;Namco;NO;-;YES;-;-
rongrong;Rong Rong (Germany);1994;Nakanihon;NO;-;YES;-;-
rotaryf;Rotary Fighter;19??;<unknown>;NO;-;YES;-;invaders
rotd;Rage of the Dragons;2002;Evoga / Playmore;NO;neogeo;YES;-;-
rougien;Rougien;1982;Sanritsu;NO;-;YES;-;-
roundup;Round-Up;1981;Amenip/Centuri;NO;-;YES;-;-
route16;Route 16;1981;Tehkan/Sun (Centuri license);NO;-;YES;-;-
royalmah;Royal Mahjong (Japan);1982;Falcon;NO;-;YES;-;-
rranger;Rough Ranger (v2.0);1988;SunA (Sharp Image license);NO;-;YES;-;-
rrreveng;Road Riot's Revenge (prototype);1994;Atari Games;NO;-;YES;-;-
rsgun;Radiant Silvergun;1998;Treasure;NO;stvbios;YES;-;-
rshark;R-Shark;1995;Dooyong;NO;-;YES;-;-
rthun2;Rolling Thunder 2;1990;Namco;NO;-;YES;-;-
rthunder;Rolling Thunder (new version);1986;Namco;NO;-;YES;-;-
rtype;R-Type (Japan);1987;Irem;NO;-;YES;-;-
rtype2;R-Type II;1989;Irem;NO;-;YES;-;-
rtypeleo;R-Type Leo (World rev. C);1992;Irem;NO;-;YES;-;-
rumba;Rumba Lumber;1984;Taito;NO;-;YES;-;-
runaway;Runaway (prototype);1982;Atari;NO;-;YES;-;-
rungun;Run and Gun (World ver. EAA);1993;Konami;NO;-;YES;-;-
rungun2;Run and Gun 2 (ver UAA);1996;Konami;NO;konamigx;YES;-;-
rushhero;Rushing Heroes (ver UAB);1996;Konami;NO;konamigx;YES;-;-
rvschool;Rival Schools (ASIA 971117);1997;Capcom;NO;cpzn1;YES;-;-
rygar;Rygar (US set 1);1986;Tecmo;NO;-;YES;-;-
ryorioh;Gourmet Battle Quiz Ryohrioh CooKing (Japan);1998;Visco;NO;-;YES;-;-
ryouran;VS Mahjong Otome Ryouran;1998;Electro Design;NO;skns;YES;-;-
ryujin;Ryu Jin (Japan);1993;Taito Corporation;NO;-;YES;-;-
ryukyu;Ryukyu;19??;Sega;NO;-;YES;-;-
s1945;Strikers 1945;1995;Psikyo;NO;-;YES;-;-
s1945ii;Strikers 1945 II;1997;Psikyo;NO;-;YES;-;-
s1945iii;Strikers 1945 III (World) - Strikers 1999 (Japan);1999;Psikyo;NO;-;YES;-;-
s1945p;Strikers 1945 Plus;1999;Psikyo;NO;neogeo;YES;-;-
sabotenb;Saboten Bombers (set 1);1992;NMK / Tecmo;NO;-;YES;-;-
sadari;Sadari;1993;[Dooyong] (NTC license);NO;-;YES;-;-
safari;Safari;1977;Gremlin;NO;-;YES;-;-
safarir;Safari Rally (World);1979;SNK (Taito license);NO;-;YES;-;-
sailormn;Pretty Soldier Sailor Moon (95-03-22B);1995;Banpresto;NO;-;YES;-;-
sailorws;Mahjong Sailor Wars (Japan);1993;Nichibutsu;NO;-;YES;-;-
salamand;Salamander (version D);1986;Konami;NO;-;YES;-;-
salmndr2;Salamander 2 (ver JAA);1996;Konami;NO;konamigx;YES;-;-
samsh5sp;Samurai Shodown V Special;2003;Yuki Enterprise / SNK Playmore;NO;neogeo;YES;-;-
samsho;Samurai Shodown / Samurai Spirits;1993;SNK;NO;neogeo;YES;-;-
samsho2;Samurai Shodown II / Shin Samurai Spirits - Haohmaru jigokuhen;1994;SNK;NO;neogeo;YES;-;-
samsho3;Samurai Shodown III / Samurai Spirits - Zankurou Musouken;1995;SNK;NO;neogeo;YES;-;-
samsho4;Samurai Shodown IV - Amakusa's Revenge / Samurai Spirits - Amakusa Kourin;1996;SNK;NO;neogeo;YES;-;-
samsho5;Samurai Shodown V;2003;Yuki Enterprise / SNK Playmore;NO;neogeo;YES;-;-
samurai;Samurai;1980;Sega;NO;-;YES;-;-
samuraia;Samurai Aces (World);1993;Psikyo;NO;-;YES;-;-
sandor;Sando-R;1995;Sega;NO;stvbios;YES;-;-
sandscrp;Sand Scorpion;1992;Face;NO;-;YES;-;-
sarge;Sarge;1985;Bally Midway;NO;-;YES;-;-
sassisu;Taisen Tanto-R Sashissu!!;1996;Sega;NO;stvbios;YES;-;-
sasuke;Sasuke vs. Commander;1980;SNK;NO;-;YES;-;-
satansat;Satan of Saturn;1981;SNK;NO;-;YES;-;vanguard
saturn;Saturn;1983;[Zilec Electronics] Jaleco;NO;-;YES;-;-
sauro;Sauro;1987;Tecfri;NO;-;YES;-;-
savagere;Savage Reign / Fu'un Mokushiroku - kakutou sousei;1995;SNK;NO;neogeo;YES;-;-
sbagman;Super Bagman;1984;Valadon Automation;NO;-;YES;-;-
sbasebal;Super Champion Baseball (US);1989;Alpha Denshi Co. (SNK of America license);NO;-;YES;-;-
sbasketb;Super Basketball (version G);1984;Konami;NO;-;YES;-;-
sbishi;Super Bishi Bashi Championship (ver JAA, 2 Players);1998;Konami;NO;-;YES;-;-
sbm;Sonic Blast Man (Japan);1990;Taito Corporation;NO;-;YES;-;-
sbomberb;Space Bomber (ver. B);1998;Psikyo;NO;-;YES;-;-
sbowling;Strike Bowling;1982;Taito Corporation;NO;-;YES;-;-
sbrkout;Super Breakout;1978;Atari;NO;-;YES;-;-
sbubsm;Super Bubble Bobble (Sun Mixing, Megadrive clone hardware);1996;Sun Mixing;NO;-;YES;-;-
sbugger;Space Bugger;1981;Game-A-Tron;NO;-;YES;-;-
scandal;Scandal Mahjong (Japan 890213);1989;Nichibutsu;NO;-;YES;-;-
scessjoe;Success Joe (World);1990;WAVE / Taito Corporation;NO;-;YES;-;-
