name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sampleof
sqixa;"Super Qix (set 2)";1987;"Taito";NO;sqix;YES;sqix;-
sqixbl;"Super Qix (bootleg)";1987;"bootleg";NO;sqix;YES;sqix;-
perestro;"Perestroika Girls";1994;"Promat";YES;-;NO;-;-
perestrf;"Perestroika Girls (Fuuki license)";1993;"Promat (Fuuki license)";NO;perestro;YES;perestro;-
pbillian;"Prebillian";1986;"Taito";YES;-;NO;-;-
hotsmash;"Vs. Hot Smash";1987;"Taito";YES;-;NO;-;-
exzisus;"Exzisus (Japan)";1987;"Taito Corporation";YES;-;NO;-;-
minivadr;"Minivader";1990;"Taito Corporation";YES;-;NO;-;-
volfied;"Volfied (World)";1989;"Taito Corporation Japan";YES;-;NO;-;-
volfiedu;"Volfied (US)";1989;"Taito America Corporation";NO;volfied;YES;volfied;-
volfiedj;"Volfied (Japan)";1989;"Taito Corporation";NO;volfied;YES;volfied;-
bonzeadv;"Bonze Adventure (World, Newer)";1988;"Taito Corporation Japan";YES;-;NO;-;-
bonzeado;"Bonze Adventure (World, Older)";1988;"Taito Corporation Japan";NO;bonzeadv;YES;bonzeadv;-
bonzeadu;"Bonze Adventure (US)";1988;"Taito America Corporation";NO;bonzeadv;YES;bonzeadv;-
jigkmgri;"Jigoku Meguri (Japan)";1988;"Taito Corporation";NO;bonzeadv;YES;bonzeadv;-
asuka;"Asuka & Asuka (Japan)";1988;"Taito Corporation";YES;-;NO;-;-
mofflott;"Maze of Flott (Japan)";1989;"Taito Corporation";YES;-;NO;-;-
cadash;"Cadash (World)";1989;"Taito Corporation Japan";YES;-;NO;-;-
cadashj;"Cadash (Japan)";1989;"Taito Corporation";NO;cadash;YES;cadash;-
cadashu;"Cadash (US)";1989;"Taito America Corporation";NO;cadash;YES;cadash;-
cadashi;"Cadash (Italy)";1989;"Taito Corporation Japan";NO;cadash;YES;cadash;-
cadashf;"Cadash (France)";1989;"Taito Corporation Japan";NO;cadash;YES;cadash;-
galmedes;"Galmedes (Japan)";1992;"Visco";YES;-;NO;-;-
earthjkr;"U.N. Defense Force: Earth Joker (Japan)";1993;"Visco";YES;-;NO;-;-
eto;"Kokontouzai Eto Monogatari (Japan)";1994;"Visco";YES;-;NO;-;-
wgp;"World Grand Prix (US)";1989;"Taito America Corporation";YES;-;NO;-;-
wgpj;"World Grand Prix (Japan)";1989;"Taito Corporation";NO;wgp;YES;wgp;-
wgpjoy;"World Grand Prix (joystick version set 1) (Japan)";1989;"Taito Corporation";NO;wgp;YES;wgp;-
wgpjoya;"World Grand Prix (joystick version set 2) (Japan)";1989;"Taito Corporation";NO;wgp;YES;wgp;-
wgp2;"World Grand Prix 2 (Japan)";1990;"Taito Corporation";NO;wgp;YES;wgp;-
slapshot;"Slap Shot (Japan)";1994;"Taito Corporation";YES;-;NO;-;-
opwolf3;"Operation Wolf 3 (World)";1994;"Taito Corporation Japan";YES;-;NO;-;-
opwolf3u;"Operation Wolf 3 (US)";1994;"Taito America Corporation";NO;opwolf3;YES;opwolf3;-
ashnojoe;"Ashita no Joe (Japan)";1990;"WAVE / Taito Corporation";YES;-;NO;-;-
ninjaw;"The Ninja Warriors (World)";1987;"Taito Corporation Japan";YES;-;NO;-;-
ninjawj;"The Ninja Warriors (Japan)";1987;"Taito Corporation";NO;ninjaw;YES;ninjaw;-
darius2;"Darius II (Japan)";1989;"Taito Corporation";YES;-;NO;-;-
darius2d;"Darius II (dual screen) (Japan)";1989;"Taito Corporation";NO;darius2;YES;darius2;-
drius2do;"Darius II (dual screen) (Japan old version)";1989;"Taito Corporation";NO;darius2;YES;darius2;-
warriorb;"Warrior Blade - Rastan Saga Episode III (Japan)";1991;"Taito Corporation";YES;-;NO;-;-
superman;"Superman";1988;"Taito Corporation";YES;-;NO;-;-
suprmanj;"Superman (Japan)";1988;"Taito Corporation";NO;superman;YES;superman;-
twinhawk;"Twin Hawk (World)";1989;"Taito Corporation Japan";YES;-;NO;-;-
twinhwku;"Twin Hawk (US)";1989;"Taito America Corporation";NO;twinhawk;YES;twinhawk;-
daisenpu;"Daisenpu (Japan)";1989;"Taito Corporation";NO;twinhawk;YES;twinhawk;-
gigandes;"Gigandes";1989;"East Technology";YES;-;NO;-;-
gigandsj;"Gigandes (Japan)";1989;"East Technology";NO;gigandes;YES;gigandes;-
kyustrkr;"Last Striker / Kyuukyoku no Striker";1989;"East Technology";YES;-;NO;-;-
ballbros;"Balloon Brothers";1992;"East Technology";YES;-;NO;-;-
plumppop;"Plump Pop (Japan)";1987;"Taito Corporation";YES;-;NO;-;-
extrmatn;"Extermination (US)";1987;"[Taito] World Games";YES;-;NO;-;-
arknoid2;"Arkanoid - Revenge of DOH (World)";1987;"Taito Corporation Japan";YES;-;NO;-;-
arknid2u;"Arkanoid - Revenge of DOH (US)";1987;"Taito America Corporation (Romstar license)";NO;arknoid2;YES;arknoid2;-
arknid2j;"Arkanoid - Revenge of DOH (Japan)";1987;"Taito Corporation";NO;arknoid2;YES;arknoid2;-
drtoppel;"Dr. Toppel's Adventure (World)";1987;"Taito Corporation Japan";YES;-;NO;-;-
drtopplu;"Dr. Toppel's Adventure (US)";1987;"Taito America Corporation";NO;drtoppel;YES;drtoppel;-
drtopplj;"Dr. Toppel's Tankentai (Japan)";1987;"Taito Corporation";NO;drtoppel;YES;drtoppel;-
kageki;"Kageki (US)";1988;"Taito America Corporation (Romstar license)";YES;-;NO;-;-
kagekij;"Kageki (Japan)";1988;"Taito Corporation";NO;kageki;YES;kageki;-
kagekia;"Kageki (World?, hack)";1992;"Taito Corporation";NO;kageki;YES;kageki;-
chukatai;"Chuka Taisen (World)";1988;"Taito Corporation Japan";YES;-;NO;-;-
chukatau;"Chuka Taisen (US)";1988;"Taito America Corporation";NO;chukatai;YES;chukatai;-
chukataj;"Chuka Taisen (Japan)";1988;"Taito Corporation";NO;chukatai;YES;chukatai;-
kabukiz;"Kabuki-Z (World)";1988;"Taito Corporation Japan";YES;-;NO;-;-
kabukizj;"Kabuki-Z (Japan)";1988;"Taito Corporation";NO;kabukiz;YES;kabukiz;-
tnzs;"The NewZealand Story (World, newer)";1988;"Taito Corporation Japan";YES;-;NO;-;-
tnzsj;"The NewZealand Story (Japan)";1988;"Taito Corporation";NO;tnzs;YES;tnzs;-
tnzso;"The NewZealand Story (World, older)";1988;"Taito Corporation Japan";NO;tnzs;YES;tnzs;-
insectx;"Insector X (World)";1989;"Taito Corporation Japan";YES;-;NO;-;-
champbwl;"Championship Bowling";1989;"Seta / Romstar Inc.";YES;-;NO;-;-
raimais;"Raimais (World)";1988;"Taito Corporation Japan";YES;-;NO;-;-
raimaisj;"Raimais (Japan)";1988;"Taito Corporation";NO;raimais;YES;raimais;-
kurikint;"Kuri Kinton (World)";1988;"Taito Corporation Japan";YES;-;NO;-;-
kurikinu;"Kuri Kinton (US)";1988;"Taito America Corporation";NO;kurikint;YES;kurikint;-
kurikinj;"Kuri Kinton (Japan)";1988;"Taito Corporation";NO;kurikint;YES;kurikint;-
kurikina;"Kuri Kinton (World, prototype?)";1988;"Taito Corporation Japan";NO;kurikint;YES;kurikint;-
evilston;"Evil Stone";1990;"Spacy Industrial, Ltd.";YES;-;NO;-;-
fhawk;"Fighting Hawk (World)";1988;"Taito Corporation Japan";YES;-;NO;-;-
fhawkj;"Fighting Hawk (Japan)";1988;"Taito Corporation";NO;fhawk;YES;fhawk;-
plotting;"Plotting (World set 1)";1989;"Taito Corporation Japan";YES;-;NO;-;-
plottinu;"Plotting (US)";1989;"Taito Corporation Japan";NO;plotting;YES;plotting;-
plottina;"Plotting (World set 2)";1989;"Taito Corporation Japan";NO;plotting;YES;plotting;-
champwr;"Champion Wrestler (World)";1989;"Taito Corporation Japan";YES;-;NO;-;-
champwru;"Champion Wrestler (US)";1989;"Taito America Corporation";NO;champwr;YES;champwr;-
champwrj;"Champion Wrestler (Japan)";1989;"Taito Corporation";NO;champwr;YES;champwr;-
puzznic;"Puzznic (World)";1989;"Taito Corporation Japan";YES;-;NO;-;-
puzznicj;"Puzznic (Japan)";1989;"Taito Corporation";NO;puzznic;YES;puzznic;-
horshoes;"American Horseshoes (US)";1990;"Taito America Corporation";YES;-;NO;-;-
palamed;"Palamedes (Japan)";1990;"Taito Corporation";YES;-;NO;-;-
cachat;"Cachat (Japan)";1993;"Taito Corporation";YES;-;NO;-;-
tubeit;"Tube-It";1993;"Taito Corporation";NO;cachat;YES;cachat;-
cubybop;"Cuby Bop (Location Test)";;"Taito Corporation";YES;-;NO;-;-
plgirls;"Play Girls";1992;"Hot-B.";YES;-;NO;-;-
plgirls2;"Play Girls 2";1993;"Hot-B.";YES;-;NO;-;-
syvalion;"Syvalion (Japan)";1988;"Taito Corporation";YES;-;NO;-;-
recordbr;"Recordbreaker (World)";1988;"Taito Corporation Japan";YES;-;NO;-;-
dleague;"Dynamite League (Japan)";1990;"Taito Corporation";YES;-;NO;-;-
masterw;"Master of Weapon (World)";1989;"Taito Corporation Japan";YES;-;NO;-;-
masterwu;"Master of Weapon (US)";1989;"Taito America Corporation";NO;masterw;YES;masterw;-
nastar;"Nastar (World)";1988;"Taito Corporation Japan";YES;-;NO;-;-
nastarw;"Nastar Warrior (US)";1988;"Taito America Corporation";NO;nastar;YES;nastar;-
rastsag2;"Rastan Saga 2 (Japan)";1988;"Taito Corporation";NO;nastar;YES;nastar;-
rambo3;"Rambo III (Europe set 1)";1989;"Taito Europe Corporation";YES;-;NO;-;-
rambo3ae;"Rambo III (Europe set 2)";1989;"Taito Europe Corporation";NO;rambo3;YES;rambo3;-
rambo3a;"Rambo III (US)";1989;"Taito America Corporation";NO;rambo3;YES;rambo3;-
crimec;"Crime City (World)";1989;"Taito Corporation Japan";YES;-;NO;-;-
crimecu;"Crime City (US)";1989;"Taito America Corporation";NO;crimec;YES;crimec;-
crimecj;"Crime City (Japan)";1989;"Taito Corporation";NO;crimec;YES;crimec;-
tetrist;"Tetris (Japan, B-System, YM2610)";1989;"Sega";NO;tetris;YES;tetris;-
tetrista;"Tetris (Japan, B-System, YM2203)";1989;"Sega";NO;tetris;YES;tetris;-
viofight;"Violence Fight (World)";1989;"Taito Corporation Japan";YES;-;NO;-;-
viofighu;"Violence Fight (US)";1989;"Taito America Corporation";NO;viofight;YES;viofight;-
ashura;"Ashura Blaster (Japan)";1990;"Taito Corporation";YES;-;NO;-;-
ashurau;"Ashura Blaster (US)";1990;"Taito America Corporation";NO;ashura;YES;ashura;-
hitice;"Hit the Ice (US)";1990;"Williams";YES;-;NO;-;-
sbm;"Sonic Blast Man (Japan)";1990;"Taito Corporation";YES;-;NO;-;-
selfeena;"Sel Feena";1991;"East Technology";YES;-;NO;-;-
silentd;"Silent Dragon (World)";1992;"Taito Corporation Japan";YES;-;NO;-;-
silentdj;"Silent Dragon (Japan)";1992;"Taito Corporation";NO;silentd;YES;silentd;-
ryujin;"Ryu Jin (Japan)";1993;"Taito Corporation";YES;-;NO;-;-
qzshowby;"Quiz Sekai wa SHOW by shobai (Japan)";1993;"Taito Corporation";YES;-;NO;-;-
pbobble;"Puzzle Bobble (Japan, B-System)";1994;"Taito Corporation";YES;-;NO;-;-
spacedx;"Space Invaders DX (US) v2.1";1994;"Taito Corporation";YES;-;NO;-;-
spacedxj;"Space Invaders DX (Japan) v2.1";1994;"Taito Corporation";NO;spacedx;YES;spacedx;-
spacedxo;"Space Invaders DX (Japan) v2.0";1994;"Taito Corporation";NO;spacedx;YES;spacedx;-
contcirc;"Continental Circus (World)";1987;"Taito Corporation Japan";YES;-;NO;-;-
contcrcu;"Continental Circus (US set 1)";1987;"Taito America Corporation";NO;contcirc;YES;contcirc;-
contcrua;"Continental Circus (US set 2)";1987;"Taito America Corporation";NO;contcirc;YES;contcirc;-
chasehq;"Chase H.Q. (World)";1988;"Taito Corporation Japan";YES;-;NO;-;-
chasehqj;"Chase H.Q. (Japan)";1988;"Taito Corporation";NO;chasehq;YES;chasehq;-
enforce;"Enforce (Japan)";1988;"Taito Corporation";YES;-;NO;-;-
nightstr;"Night Striker (US)";1989;"Taito America Corporation";YES;-;NO;-;-
sci;"Special Criminal Investigation (World set 1)";1989;"Taito Corporation Japan";YES;-;NO;-;-
scia;"Special Criminal Investigation (World set 2)";1989;"Taito Corporation Japan";NO;sci;YES;sci;-
sciu;"Special Criminal Investigation (US)";1989;"Taito America Corporation";NO;sci;YES;sci;-
bshark;"Battle Shark (US)";1989;"Taito America Corporation";YES;-;NO;-;-
bsharkj;"Battle Shark (Japan)";1989;"Taito Corporation";NO;bshark;YES;bshark;-
aquajack;"Aqua Jack (World)";1990;"Taito Corporation Japan";YES;-;NO;-;-
aquajckj;"Aqua Jack (Japan)";1990;"Taito Corporation";NO;aquajack;YES;aquajack;-
spacegun;"Space Gun (World)";1990;"Taito Corporation Japan";YES;-;NO;-;-
dblaxle;"Double Axle (US)";1991;"Taito America Corporation";YES;-;NO;-;-
pwheelsj;"Power Wheels (Japan)";1991;"Taito Corporation";NO;dblaxle;YES;dblaxle;-
racingb;"Racing Beat (World)";1991;"Taito Corporation Japan";YES;-;NO;-;-
topland;"Top Landing (World)";1988;"Taito Corporation Japan";YES;-;NO;-;-
ainferno;"Air Inferno (US)";1990;"Taito America Corporation";YES;-;NO;-;-
gunbustr;"Gunbuster (Japan)";1992;"Taito Corporation";YES;-;NO;-;-
superchs;"Super Chase - Criminal Termination (US)";1992;"Taito America Corporation";YES;-;NO;-;-
groundfx;"Ground Effects / Super Ground Effects (Japan)";1992;"Taito Corporation";YES;-;NO;-;-
undrfire;"Under Fire (World)";1993;"Taito Corporation Japan";YES;-;NO;-;-
undrfiru;"Under Fire (US)";1993;"Taito America Corporation";NO;undrfire;YES;undrfire;-
undrfirj;"Under Fire (Japan)";1993;"Taito Corporation";NO;undrfire;YES;undrfire;-
finalb;"Final Blow (World)";1988;"Taito Corporation Japan";YES;-;NO;-;-
finalbj;"Final Blow (Japan)";1988;"Taito Corporation";NO;finalb;YES;finalb;-
finalbu;"Final Blow (US)";1988;"Taito America Corporation";NO;finalb;YES;finalb;-
dondokod;"Don Doko Don (World)";1989;"Taito Corporation Japan";YES;-;NO;-;-
dondokdu;"Don Doko Don (US)";1989;"Taito America Corporation";NO;dondokod;YES;dondokod;-
dondokdj;"Don Doko Don (Japan)";1989;"Taito Corporation";NO;dondokod;YES;dondokod;-
megab;"Mega Blast (World)";1989;"Taito Corporation Japan";YES;-;NO;-;-
megabj;"Mega Blast (Japan)";1989;"Taito Corporation";NO;megab;YES;megab;-
thundfox;"Thunder Fox (World)";1990;"Taito Corporation Japan";YES;-;NO;-;-
thndfoxu;"Thunder Fox (US)";1990;"Taito America Corporation";NO;thundfox;YES;thundfox;-
thndfoxj;"Thunder Fox (Japan)";1990;"Taito Corporation";NO;thundfox;YES;thundfox;-
cameltry;"Cameltry (US)";1989;"Taito America Corporation";YES;-;NO;-;-
camltrua;"Cameltry (US, alt sound)";1989;"Taito America Corporation";NO;cameltry;YES;cameltry;-
cameltrj;"Cameltry (Japan)";1989;"Taito Corporation";NO;cameltry;YES;cameltry;-
qtorimon;"Quiz Torimonochou (Japan)";1990;"Taito Corporation";YES;-;NO;-;-
liquidk;"Liquid Kids (World)";1990;"Taito Corporation Japan";YES;-;NO;-;-
liquidku;"Liquid Kids (US)";1990;"Taito America Corporation";NO;liquidk;YES;liquidk;-
mizubaku;"Mizubaku Daibouken (Japan)";1990;"Taito Corporation";NO;liquidk;YES;liquidk;-
quizhq;"Quiz H.Q. (Japan)";1990;"Taito Corporation";YES;-;NO;-;-
ssi;"Super Space Invaders '91 (World)";1990;"Taito Corporation Japan";YES;-;NO;-;-
majest12;"Majestic Twelve - The Space Invaders Part IV (Japan)";1990;"Taito Corporation";NO;ssi;YES;ssi;-
gunfront;"Gun & Frontier (World)";1990;"Taito Corporation Japan";YES;-;NO;-;-
gunfronj;"Gun Frontier (Japan)";1990;"Taito Corporation";NO;gunfront;YES;gunfront;-
growl;"Growl (World)";1990;"Taito Corporation Japan";YES;-;NO;-;-
growlu;"Growl (US)";1990;"Taito America Corporation";NO;growl;YES;growl;-
runark;"Runark (Japan)";1990;"Taito Corporation";NO;growl;YES;growl;-
mjnquest;"Mahjong Quest (Japan)";1990;"Taito Corporation";YES;-;NO;-;-
mjnquesb;"Mahjong Quest (No Nudity)";1990;"Taito Corporation";NO;mjnquest;YES;mjnquest;-
footchmp;"Football Champ (World)";1990;"Taito Corporation Japan";YES;-;NO;-;-
hthero;"Hat Trick Hero (Japan)";1990;"Taito Corporation";NO;footchmp;YES;footchmp;-
euroch92;"Euro Champ '92 (World)";1992;"Taito Corporation Japan";NO;footchmp;YES;footchmp;-
koshien;"Ah Eikou no Koshien (Japan)";1990;"Taito Corporation";YES;-;NO;-;-
yuyugogo;"Yuuyu no Quiz de GO!GO! (Japan)";1990;"Taito Corporation";YES;-;NO;-;-
ninjak;"The Ninja Kids (World)";1990;"Taito Corporation Japan";YES;-;NO;-;-
ninjakj;"The Ninja Kids (Japan)";1990;"Taito Corporation";NO;ninjak;YES;ninjak;-
ninjaku;"The Ninja Kids (US)";1990;"Taito America Corporation";NO;ninjak;YES;ninjak;-
solfigtr;"Solitary Fighter (World)";1991;"Taito Corporation Japan";YES;-;NO;-;-
qzquest;"Quiz Quest - Hime to Yuusha no Monogatari (Japan)";1991;"Taito Corporation";YES;-;NO;-;-
pulirula;"PuLiRuLa (World)";1991;"Taito Corporation Japan";YES;-;NO;-;-
pulirulj;"PuLiRuLa (Japan)";1991;"Taito Corporation";NO;pulirula;YES;pulirula;-
metalb;"Metal Black (World)";1991;"Taito Corporation Japan";YES;-;NO;-;-
metalbj;"Metal Black (Japan)";1991;"Taito Corporation";NO;metalb;YES;metalb;-
qzchikyu;"Quiz Chikyu Bouei Gun (Japan)";1991;"Taito Corporation";YES;-;NO;-;-
yesnoj;"Yes/No Sinri Tokimeki Chart";1992;"Taito Corporation";YES;-;NO;-;-
deadconx;"Dead Connection (World)";1992;"Taito Corporation Japan";YES;-;NO;-;-
deadconj;"Dead Connection (Japan)";1992;"Taito Corporation";NO;deadconx;YES;deadconx;-
dinorex;"Dino Rex (World)";1992;"Taito Corporation Japan";YES;-;NO;-;-
dinorexj;"Dino Rex (Japan)";1992;"Taito Corporation";NO;dinorex;YES;dinorex;-
dinorexu;"Dino Rex (US)";1992;"Taito America Corporation";NO;dinorex;YES;dinorex;-
qjinsei;"Quiz Jinsei Gekijoh (Japan)";1992;"Taito Corporation";YES;-;NO;-;-
qcrayon;"Quiz Crayon Shinchan (Japan)";1993;"Taito Corporation";YES;-;NO;-;-
qcrayon2;"Crayon Shinchan Orato Asobo (Japan)";1993;"Taito Corporation";YES;-;NO;-;-
driftout;"Drift Out (Japan)";1991;"Visco";YES;-;NO;-;-
driveout;"Drive Out";1991;"bootleg";NO;driftout;YES;driftout;-
ringrage;"Ring Rage (Ver 2.3O 1992/08/09)";1992;"Taito Corporation Japan";YES;-;NO;-;-
ringragj;"Ring Rage (Ver 2.3J 1992/08/09)";1992;"Taito Corporation";NO;ringrage;YES;ringrage;-
ringragu;"Ring Rage (Ver 2.3A 1992/08/09)";1992;"Taito America Corporation";NO;ringrage;YES;ringrage;-
arabianm;"Arabian Magic (Ver 1.0O 1992/07/06)";1992;"Taito Corporation Japan";YES;-;NO;-;-
arabiamj;"Arabian Magic (Ver 1.0J 1992/07/06)";1992;"Taito Corporation";NO;arabianm;YES;arabianm;-
arabiamu;"Arabian Magic (Ver 1.0A 1992/07/06)";1992;"Taito America Corporation";NO;arabianm;YES;arabianm;-
ridingf;"Riding Fight (Ver 1.0O)";1992;"Taito Corporation Japan";YES;-;NO;-;-
ridefgtj;"Riding Fight (Ver 1.0J)";1992;"Taito Corporation";NO;ridingf;YES;ridingf;-
ridefgtu;"Riding Fight (Ver 1.0A)";1992;"Taito America Corporation";NO;ridingf;YES;ridingf;-
gseeker;"Grid Seeker: Project Storm Hammer (Ver 1.3O)";1992;"Taito Corporation Japan";YES;-;NO;-;-
gseekerj;"Grid Seeker: Project Storm Hammer (Ver 1.3J)";1992;"Taito Corporation";NO;gseeker;YES;gseeker;-
gseekeru;"Grid Seeker: Project Storm Hammer (Ver 1.3A)";1992;"Taito America Corporation";NO;gseeker;YES;gseeker;-
hthero93;"Hat Trick Hero '93 (Ver 1.0J 1993/02/28)";1993;"Taito Corporation";NO;cupfinal;YES;cupfinal;-
cupfinal;"Taito Cup Finals (Ver 1.0O 1993/02/28)";1993;"Taito Corporation Japan";YES;-;NO;-;-
trstar;"Top Ranking Stars (Ver 2.1O 1993/05/21) (New Version)";1993;"Taito Corporation Japan";YES;-;NO;-;-
trstarj;"Top Ranking Stars (Ver 2.1J 1993/05/21) (New Version)";1993;"Taito Corporation";NO;trstar;YES;trstar;-
prmtmfgt;"Prime Time Fighter (Ver 2.1A 1993/05/21) (New Version)";1993;"Taito America Corporation";NO;trstar;YES;trstar;-
trstaro;"Top Ranking Stars (Ver 2.1O 1993/05/21) (Old Version)";1993;"Taito Corporation Japan";NO;trstar;YES;trstar;-
trstaroj;"Top Ranking Stars (Ver 2.1J 1993/05/21) (Old Version)";1993;"Taito Corporation";NO;trstar;YES;trstar;-
prmtmfgo;"Prime Time Fighter (Ver 2.1A 1993/05/21) (Old Version)";1993;"Taito America Corporation";NO;trstar;YES;trstar;-
gunlock;"Gunlock (Ver 2.3O 1994/01/20)";1993;"Taito Corporation Japan";YES;-;NO;-;-
rayforcj;"Ray Force (Ver 2.3J 1994/01/20)";1993;"Taito Corporation";NO;gunlock;YES;gunlock;-
rayforce;"Ray Force (Ver 2.3A 1994/01/20)";1993;"Taito America Corporation";NO;gunlock;YES;gunlock;-
scfinals;"Super Cup Finals (Ver 2.1O 1993/11/19)";1993;"Taito Corporation Japan";YES;-;NO;-;-
intcup94;"International Cup '94 (Ver 2.2O 1994/05/26)";1994;"Taito Corporation Japan";YES;-;NO;-;-
hthero94;"Hat Trick Hero '94 (Ver 2.2A 1994/05/26)";1994;"Taito America Corporation";NO;intcup94;YES;intcup94;-
dungeonm;"Dungeon Magic (Ver 2.1O 1994/02/18)";1993;"Taito Corporation Japan";YES;-;NO;-;-
lightbr;"Light Bringer (Ver 2.1J 1994/02/18)";1993;"Taito Corporation";NO;dungeonm;YES;dungeonm;-
dungenmu;"Dungeon Magic (Ver 2.1A 1994/02/18)";1993;"Taito America Corporation";NO;dungeonm;YES;dungeonm;-
kaiserkn;"Kaiser Knuckle (Ver 2.1O 1994/07/29)";1994;"Taito Corporation Japan";YES;-;NO;-;-
kaiserkj;"Kaiser Knuckle (Ver 2.1J 1994/07/29)";1994;"Taito Corporation";NO;kaiserkn;YES;kaiserkn;-
gblchmp;"Global Champion (Ver 2.1A 1994/07/29)";1994;"Taito America Corporation";NO;kaiserkn;YES;kaiserkn;-
dankuga;"Dan-Ku-Ga (Ver 0.0J 1994/12/13) (Prototype)";1994;"Taito Corporation";NO;kaiserkn;YES;kaiserkn;-
dariusg;"Darius Gaiden - Silver Hawk (Ver 2.5O 1994/09/19)";1994;"Taito Corporation Japan";YES;-;NO;-;-
dariusgj;"Darius Gaiden - Silver Hawk (Ver 2.5J 1994/09/19)";1994;"Taito Corporation";NO;dariusg;YES;dariusg;-
dariusgu;"Darius Gaiden - Silver Hawk (Ver 2.5A 1994/09/19)";1994;"Taito America Corporation";NO;dariusg;YES;dariusg;-
dariusgx;"Darius Gaiden - Silver Hawk Extra Version (Ver 2.7J 1995/03/06) (Official Hack)";1994;"Taito Corporation";NO;dariusg;YES;dariusg;-
bublbob2;"Bubble Bobble II (Ver 2.5O 1994/10/05)";1994;"Taito Corporation Japan";YES;-;NO;-;-
bubsympe;"Bubble Symphony (Ver 2.5O 1994/10/05)";1994;"Taito Corporation Japan";NO;bublbob2;YES;bublbob2;-
bubsympu;"Bubble Symphony (Ver 2.5A 1994/10/05)";1994;"Taito America Corporation";NO;bublbob2;YES;bublbob2;-
bubsymph;"Bubble Symphony (Ver 2.5J 1994/10/05)";1994;"Taito Corporation";NO;bublbob2;YES;bublbob2;-
spcinvdj;"Space Invaders DX (Ver 2.6J 1994/09/14) (F3 Version)";1994;"Taito Corporation";NO;spacedx;YES;spacedx;-
pwrgoal;"Taito Power Goal (Ver 2.5O 1994/11/03)";1994;"Taito Corporation Japan";YES;-;NO;-;-
hthero95;"Hat Trick Hero '95 (Ver 2.5J 1994/11/03)";1994;"Taito Corporation";NO;pwrgoal;YES;pwrgoal;-
hthro95u;"Hat Trick Hero '95 (Ver 2.5A 1994/11/03)";1994;"Taito America Corporation";NO;pwrgoal;YES;pwrgoal;-
qtheater;"Quiz Theater - 3tsu no Monogatari (Ver 2.3J 1994/11/10)";1994;"Taito Corporation";YES;-;NO;-;-
elvactr;"Elevator Action Returns (Ver 2.2O 1995/02/20)";1994;"Taito Corporation Japan";YES;-;NO;-;-
elvactrj;"Elevator Action Returns (Ver 2.2J 1995/02/20)";1994;"Taito Corporation";NO;elvactr;YES;elvactr;-
elvact2u;"Elevator Action II (Ver 2.2A 1995/02/20)";1994;"Taito America Corporation";NO;elvactr;YES;elvactr;-
spcinv95;"Space Invaders '95: The Attack Of Lunar Loonies (Ver 2.5O 1995/06/14)";1995;"Taito Corporation Japan";YES;-;NO;-;-
spcnv95u;"Space Invaders '95: The Attack Of Lunar Loonies (Ver 2.5A 1995/06/14)";1995;"Taito America Corporation";NO;spcinv95;YES;spcinv95;-
akkanvdr;"Akkanbeder (Ver 2.5J 1995/06/14)";1995;"Taito Corporation";NO;spcinv95;YES;spcinv95;-
twinqix;"Twin Qix (Ver 1.0A 1995/01/17) (Prototype)";1995;"Taito America Corporation";YES;-;NO;-;-
quizhuhu;"Moriguchi Hiroko no Quiz de Hyuu!Hyuu! (Ver 2.2J 1995/05/25)";1995;"Taito Corporation";YES;-;NO;-;-
pbobble2;"Puzzle Bobble 2 (Ver 2.2O 1995/07/20)";1995;"Taito Corporation Japan";YES;-;NO;-;-
pbobbl2j;"Puzzle Bobble 2 (Ver 2.2J 1995/07/20)";1995;"Taito Corporation";NO;pbobble2;YES;pbobble2;-
pbobbl2u;"Bust-A-Move Again (Ver 2.3A 1995/07/31)";1995;"Taito America Corporation";NO;pbobble2;YES;pbobble2;-
pbobbl2x;"Puzzle Bobble 2X (Ver 2.2J 1995/11/11)";1995;"Taito Corporation";NO;pbobble2;YES;pbobble2;-
gekirido;"Gekirindan (Ver 2.3J 1995/09/21)";1995;"Taito Corporation";YES;-;NO;-;-
tcobra2;"Twin Cobra II (Ver 2.1O 1995/11/30)";1995;"Taito Corporation Japan";YES;-;NO;-;-
tcobra2u;"Twin Cobra II (Ver 2.1A 1995/11/30)";1995;"Taito America Corporation";NO;tcobra2;YES;tcobra2;-
ktiger2;"Kyukyoku Tiger II (Ver 2.1J 1995/11/30)";1995;"Taito Corporation";NO;tcobra2;YES;tcobra2;-
bubblem;"Bubble Memories: The Story Of Bubble Bobble III (Ver 2.4O 1996/02/15)";1995;"Taito Corporation Japan";YES;-;NO;-;-
