"name";"description";"year";"manufacturer";"is_parent";"romof";"is_clone";"cloneof";"sampleof"
"neon";"Project Neon - Caravan Demo (0.4.19) [Demo]";2019;"FULLSET";"YES";"neogeo";"NO";"-";"-"
"psychic5";"Psychic 5 (World)";1987;"Jaleco";"YES";"-";"NO";"-";"-"
"psychos";"Psycho Soldier (US)";1987;"SNK";"YES";"-";"NO";"-";"-"
"oscar";"Psycho-Nics Oscar (World revision 0)";1988;"Data East Corporation";"YES";"-";"NO";"-";"-"
"puchicar";"Puchi Carat (Ver 2.02O 1997/10/29)";1997;"Taito Corporation";"YES";"-";"NO";"-";"-"
"puckman";"Puck Man (Japan set 1)";1980;"Namco";"YES";"-";"NO";"-";"-"
"pulirula";"PuLiRuLa (World)";1991;"Taito Corporation Japan";"YES";"-";"NO";"-";"-"
"pulstar";"Pulstar";1995;"Aicom";"YES";"neogeo";"NO";"-";"-"
"punchout";"Punch-Out!! (Rev B)";1984;"Nintendo";"YES";"-";"NO";"-";"-"
"punkshot";"Punk Shot (US 4 Players)";1990;"Konami";"YES";"-";"NO";"-";"-"
"pururun";"Pururun";1995;"Metro / Banpresto";"YES";"-";"NO";"-";"-"
"pushman";"Pushman (Korea, set 1)";1990;"Comad";"YES";"-";"NO";"-";"-"
"puzzloop";"Puzz Loop (Europe, v0.94)";1998;"Mitchell";"YES";"skns";"NO";"-";"-"
"pzloop2";"Puzz Loop 2 (010302 Euro)";2001;"Mitchell, distritued by Capcom";"YES";"-";"NO";"-";"-"
"pbobble";"Puzzle Bobble (Japan, B-System)";1994;"Taito Corporation";"YES";"-";"NO";"-";"-"
"pbobblen";"Puzzle Bobble / Bust-A-Move (Neo-Geo) (NGM-083)";1994;"Taito";"YES";"neogeo";"NO";"-";"-"
"pbobble2";"Puzzle Bobble 2 (Ver 2.3O 1995/07/31)";1995;"Taito Corporation Japan";"YES";"-";"NO";"-";"-"
"pbobbl2n";"Puzzle Bobble 2 / Bust-A-Move Again (Neo-Geo)";1999;"Taito (SNK license)";"YES";"neogeo";"NO";"-";"-"
"pbobble3";"Puzzle Bobble 3 (Ver 2.1O 1996/09/27)";1996;"Taito Corporation";"YES";"-";"NO";"-";"-"
"pbobble4";"Puzzle Bobble 4 (Ver 2.04O 1997/12/19)";1997;"Taito Corporation";"YES";"-";"NO";"-";"-"
"pzlbreak";"Puzzle Break";1997;"SemiCom";"YES";"-";"NO";"-";"-"
"puzlclub";"Puzzle Club (Japan prototype)";1990;"Namco";"YES";"-";"NO";"-";"-"
"pclubys";"Puzzle Club (Yun Sung, set 1)";2000;"Yun Sung";"YES";"-";"NO";"-";"-"
"pzlbowl";"Puzzle De Bowling (Japan)";1999;"Nihon System / Moss";"YES";"-";"NO";"-";"-"
"puzzledp";"Puzzle De Pon!";1995;"Visco";"YES";"neogeo";"NO";"-";"-"
"puzzldpr";"Puzzle De Pon! R!";1997;"Visco";"NO";"puzzledp";"YES";"puzzledp";"-"
"puzzlekg";"Puzzle King (Dance & Puzzle)";1998;"Eolith";"YES";"-";"NO";"-";"-"
"4in1boot";"Puzzle King [Bootleg]";2002;"K1 Soft";"YES";"-";"NO";"-";"-"
"puzlstar";"Puzzle Star (V100MG) [Incomplete dump]";1999;"IGS";"YES";"pgm";"NO";"-";"-"
"uopoko";"Puzzle Uo Poko (International, ver. 98/02/06)";1999;"Cave / Jaleco";"YES";"-";"NO";"-";"-"
"joyjoy";"Puzzled / Joy Joy Kid (NGM-021)(NGH-021)";1990;"SNK";"YES";"neogeo";"NO";"-";"-"
"puzzli";"Puzzli (revision B)";1995;"Metro / Banpresto";"YES";"-";"NO";"-";"-"
"puzzli2";"Puzzli 2 (V100) [Incomplete dump]";1999;"IGS";"YES";"pgm";"NO";"-";"-"
"puzzlove";"PuzzLove";1994;"Para";"YES";"-";"NO";"-";"-"
"puzznic";"Puzznic (World)";1989;"Taito Corporation Japan";"YES";"-";"NO";"-";"-"
"qbert";"Q*bert (US set 1)";1982;"Gottlieb";"YES";"-";"NO";"-";"-"
"qbertqub";"Q*bert's Qubes";1983;"Mylstar";"YES";"-";"NO";"-";"qbert"
"qix";"Qix (Rev 2)";1981;"Taito America Corporation";"YES";"-";"NO";"-";"-"
"quantum";"Quantum (rev 2)";1982;"General Computer Corporation (Atari license)";"YES";"-";"NO";"-";"-"
"quartet";"Quartet (Rev A, 8751 317-unknown)";1986;"Sega";"YES";"-";"NO";"-";"-"
"quester";"Quester (Japan)";1987;"Namco";"YES";"-";"NO";"-";"-"
"qad";"Quiz & Dragons (capcom quiz game 920701 USA)";1992;"Capcom";"YES";"-";"NO";"-";"-"
"inufuku";"Quiz & Variety Sukusuku Inufuku (Japan)";1998;"Video System Co.";"YES";"-";"NO";"-";"-"
"qzchikyu";"Quiz Chikyu Bouei Gun (Japan)";1991;"Taito Corporation";"YES";"-";"NO";"-";"-"
"qcrayon";"Quiz Crayon Shinchan (Japan)";1993;"Taito Corporation";"YES";"-";"NO";"-";"-"
"quizdais";"Quiz Daisousa Sen - The Last Count Down (NGM-023)(NGH-023)";1991;"SNK";"YES";"neogeo";"NO";"-";"-"
"hotdebut";"Quiz de Idol! Hot Debut (Japan)";2000;"Psikyo / Moss";"YES";"-";"NO";"-";"-"
"quizf1";"Quiz F1 1-2 Finish (Japan)";1992;"Irem";"YES";"-";"NO";"-";"-"
"qgakumon";"Quiz Gakumon no Susume (Japan ver. JA2 Type L)";1993;"Konami";"YES";"-";"NO";"-";"-"
"qgh";"Quiz Ghost Hunter (Japan, ROM Based)";1994;"Sega";"YES";"-";"NO";"-";"-"
"quizhq";"Quiz H.Q. (Japan)";1990;"Taito Corporation";"YES";"-";"NO";"-";"-"
"qjinsei";"Quiz Jinsei Gekijoh (Japan)";1992;"Taito Corporation";"YES";"-";"NO";"-";"-"
"quizkof";"Quiz King of Fighters (SAM-080)(SAH-080)";1995;"Saurus";"YES";"neogeo";"NO";"-";"-"
"qzkklgy2";"Quiz Kokology 2";1993;"Tecmo";"YES";"-";"NO";"-";"-"
"qzkklogy";"Quiz Kokology";1992;"Tecmo";"YES";"-";"NO";"-";"-"
"quizdai2";"Quiz Meitantei Neo & Geo - Quiz Daisousa Sen part 2 (NGM-042)(NGH-042)";1992;"SNK";"YES";"neogeo";"NO";"-";"-"
"quizmeku";"Quiz Mekurumeku Story (Japan, ROM Based)";1992;"Sega";"YES";"-";"NO";"-";"-"
"qndream";"Quiz Nanairo Dreams - nijiirochou no kiseki (nanairo dreams 960826 Japan)";1996;"Capcom";"YES";"-";"NO";"-";"-"
"quizo";"Quiz Olympic (set 1)";1985;"Seoul Coin Corp.";"YES";"-";"NO";"-";"-"
"qzquest";"Quiz Quest - Hime to Yuusha no Monogatari (Japan)";1991;"Taito Corporation";"YES";"-";"NO";"-";"-"
"qrouka";"Quiz Rouka Ni Tattenasai (Japan, ROM Based)";1991;"Sega";"YES";"-";"NO";"-";"-"
"qsangoku";"Quiz Sangokushi (Japan)";1991;"Capcom";"YES";"-";"NO";"-";"-"
"qzshowby";"Quiz Sekai wa SHOW by shobai (Japan)";1993;"Taito Corporation";"YES";"-";"NO";"-";"-"
"qsww";"Quiz Syukudai wo Wasuremashita (Japan, Floppy Based, FD1094 317-0058-08b)";1991;"Sega";"YES";"-";"NO";"-";"-"
"qtheater";"Quiz Theater - 3tsu no Monogatari (Ver 2.3J 1994/11/10)";1994;"Taito Corporation";"YES";"-";"NO";"-";"-"
"qtono1";"Quiz Tonosama no Yabou (Japan)";1991;"Capcom";"YES";"-";"NO";"-";"-"
"qtono2j";"Quiz Tonosama no Yabou 2 Zenkoku-ban (tonosama 2 950123 Japan)";1995;"Capcom";"YES";"-";"NO";"-";"-"
"qtorimon";"Quiz Torimonochou (Japan)";1990;"Taito Corporation";"YES";"-";"NO";"-";"-"
"rshark";"R-Shark";1995;"Dooyong";"YES";"-";"NO";"-";"-"
"rtype";"R-Type (World)";1987;"Irem";"YES";"-";"NO";"-";"-"
"rtype2";"R-Type II (World)";1989;"Irem";"YES";"-";"NO";"-";"-"
"rtypeleo";"R-Type Leo (World)";1992;"Irem";"YES";"-";"NO";"-";"-"
"rabbit";"Rabbit (Asia 3/6)";1997;"Aorn / Electronic Arts";"YES";"-";"NO";"-";"-"
"rabiolep";"Rabio Lepus (Japan)";1987;"V-System Co.";"YES";"-";"NO";"-";"-"
"raccoon";"Raccoon World";1998;"Eolith";"YES";"-";"NO";"-";"-"
"racingb";"Racing Beat (World)";1991;"Taito Corporation Japan";"YES";"-";"NO";"-";"-"
"rachero";"Racing Hero (FD1094 317-0144)";1989;"Sega";"YES";"-";"NO";"-";"-"
"rackemup";"Rack 'em Up (program code L)";1987;"Konami";"YES";"-";"NO";"-";"-"
"racknrol";"Rack + Roll";1986;"Status (Shinkai License)";"YES";"-";"NO";"-";"-"
"radarscp";"Radar Scope [No sound]";1980;"Nintendo";"YES";"-";"NO";"-";"-"
"radrad";"Radical Radial (US)";1982;"Nichibutsu USA";"YES";"-";"NO";"-";"-"
"raflesia";"Rafflesia (315-5162)";1986;"Coreland / Sega";"YES";"-";"NO";"-";"-"
"rotd";"Rage of the Dragons (NGM-264?)";2002;"Evoga / Playmore";"YES";"neogeo";"NO";"-";"-"
"ragnagrd";"Ragnagard / Shin-Oh-Ken";1996;"Saurus";"YES";"neogeo";"NO";"-";"-"
"raiden";"Raiden (set 1)";1990;"Seibu Kaihatsu";"YES";"-";"NO";"-";"-"
"raidendx";"Raiden DX (UK)";1994;"Seibu Kaihatsu";"YES";"-";"NO";"-";"-"
"raiden2";"Raiden II (US, set 1)";1993;"Seibu Kaihatsu (Fabtek license)";"YES";"-";"NO";"-";"-"
"r2dx_v33";"Raiden II New / Raiden DX (newer V33 PCB) (Raiden DX EEPROM) [Terrible sound quality is normal for this game, use Raiden DX instead!]";1996;"Seibu Kaihatsu";"YES";"-";"NO";"-";"-"
"raiders5";"Raiders5";1985;"UPL";"YES";"-";"NO";"-";"-"
"stratof";"Raiga - Strato Fighter (US)";1991;"Tecmo";"YES";"-";"NO";"-";"-"
"rchase";"Rail Chase (World)";1991;"Sega";"YES";"-";"NO";"-";"-"
"raimais";"Raimais (World)";1988;"Taito Corporation Japan";"YES";"-";"NO";"-";"-"
"rbislande";"Rainbow Islands (Extra)";1988;"Taito Corporation";"YES";"cchip";"NO";"-";"-"
"rbisland";"Rainbow Islands (new version)";1987;"Taito Corporation";"YES";"cchip";"NO";"-";"-"
"rallybik";"Rally Bike / Dash Yarou";1988;"Toaplan / Taito Corporation";"YES";"-";"NO";"-";"-"
"rallyx";"Rally X (32k Ver.?)";1980;"Namco";"YES";"-";"NO";"-";"-"
"rambo3";"Rambo III (Europe)";1989;"Taito Europe Corporation";"YES";"-";"NO";"-";"-"
"rampage";"Rampage (Rev 3, 8/27/86)";1986;"Bally Midway";"YES";"-";"NO";"-";"-"
"rmpgwt";"Rampage: World Tour (rev 1.3) [Player #2 not working, please use Player #3]";1997;"Midway";"YES";"-";"NO";"-";"-"
"rastan";"Rastan (World Rev 1)";1987;"Taito Corporation Japan";"YES";"-";"NO";"-";"-"
"razmataz";"Razzmatazz";1983;"Sega";"YES";"-";"NO";"-";"-"
"reaktor";"Reaktor (Track & Field conversion)";1987;"Zilec";"YES";"-";"NO";"-";"-"
"rbff1";"Real Bout Fatal Fury / Real Bout Garou Densetsu (NGM-095)(NGH-095)";1995;"SNK";"YES";"neogeo";"NO";"-";"-"
"rbff2";"Real Bout Fatal Fury 2 - The Newcomers / Real Bout Garou Densetsu 2 - the newcomers (NGM-2400)";1998;"SNK";"YES";"neogeo";"NO";"-";"-"
"rbffspec";"Real Bout Fatal Fury Special / Real Bout Garou Densetsu Special";1996;"SNK";"YES";"neogeo";"NO";"-";"-"
"recalh";"Recalhorn (Ver 1.42J 1994/5/11) (Prototype) [Prototype]";1994;"Taito Corporation";"YES";"-";"NO";"-";"-"
"recordbr";"Recordbreaker (World)";1988;"Taito Corporation Japan";"YES";"-";"NO";"-";"-"
"redbaron";"Red Baron (Revised Hardware)";1980;"Atari";"YES";"-";"NO";"-";"-"
"redearth";"Red Earth / War-Zard (Euro 961121)";1996;"Capcom";"YES";"-";"NO";"-";"-"
"redrobin";"Red Robin";1986;"Elettronolo";"YES";"-";"NO";"-";"-"
"regulus";"Regulus (315-5033, rev. A)";1983;"Sega";"YES";"-";"NO";"-";"-"
"relief";"Relief Pitcher (set 1, 07 Jun 1992 / 28 May 1992)";1992;"Atari Games";"YES";"-";"NO";"-";"-"
"renegade";"Renegade (US)";1986;"Technos (Taito America license)";"YES";"-";"NO";"-";"-"
"repulse";"Repulse";1985;"Sega";"YES";"-";"NO";"-";"-"
"rescue";"Rescue";1982;"Stern";"YES";"-";"NO";"-";"-"
"retofinv";"Return of the Invaders";1985;"Taito Corporation";"YES";"-";"NO";"-";"-"
"jedi";"Return of the Jedi";1984;"Atari";"YES";"-";"NO";"-";"-"
"revngr84";"Revenger '84 (set 1)";1984;"Epos Corporation";"YES";"-";"NO";"-";"-"
"rezon";"Rezon";1991;"Allumer";"YES";"-";"NO";"-";"-"
"ridleofp";"Riddle of Pythagoras (Japan)";1986;"Sega / Nasco";"YES";"-";"NO";"-";"-"
"ridingf";"Riding Fight (Ver 1.0O)";1992;"Taito Corporation Japan";"YES";"-";"NO";"-";"-"
"ridhero";"Riding Hero (NGM-006)(NGH-006)";1990;"SNK";"YES";"neogeo";"NO";"-";"-"
"ringdest";"Ring of Destruction - slammasters II (940902 Euro)";1994;"Capcom";"YES";"-";"NO";"-";"-"
"ringrage";"Ring Rage (Ver 2.3O 1992/08/09)";1992;"Taito Corporation Japan";"YES";"-";"NO";"-";"-"
"riotcity";"Riot City (Japan)";1991;"Sega / Westone";"YES";"-";"NO";"-";"-"
"riot";"Riot";1992;"NMK";"YES";"-";"NO";"-";"-"
"riskchal";"Risky Challenge";1993;"Irem";"YES";"-";"NO";"-";"-"
"rpatrol";"River Patrol (Japan)";1981;"Orca";"YES";"-";"NO";"-";"-"
"roadf";"Road Fighter (set 1)";1984;"Konami";"YES";"-";"NO";"-";"-"
"roboarmy";"Robo Army (set 1)";1991;"SNK";"YES";"neogeo";"NO";"-";"-"
"robowres";"Robo Wres 2001";1986;"Sanritsu / Sega";"YES";"-";"NO";"-";"-"
"robocopi";"Robocop (Intro demo) [Demo, You must use the Universe BIOS and set region to Japan AES]";2009;"Sergi";"YES";"neogeo";"NO";"-";"-"
"robocop";"Robocop (World revision 4)";1988;"Data East Corporation";"YES";"-";"NO";"-";"-"
"robocop2";"Robocop 2 (Euro/Asia v0.10)";1991;"Data East Corporation";"YES";"-";"NO";"-";"-"
"robotron";"Robotron: 2084 (Solid Blue label)";1982;"Williams / Vid Kidz";"YES";"-";"NO";"-";"-"
"rocnrope";"Roc'n Rope";1983;"Konami";"YES";"-";"NO";"-";"-"
"rockclim";"Rock Climber";1981;"Taito";"YES";"-";"NO";"-";"-"
"rockduck";"Rock Duck (prototype?) [incorrect colors]";1983;"Datel SAS";"YES";"-";"NO";"-";"-"
"rocktris";"Rock Tris";1994;"Yun Sung";"YES";"-";"NO";"-";"-"
"rockn3";"Rock'n 3 (Japan)";1999;"Jaleco";"YES";"-";"NO";"-";"-"
"rockn4";"Rock'n 4 (Japan, prototype)";2000;"Jaleco / PCCWJ";"YES";"-";"NO";"-";"-"
"rockrage";"Rock'n Rage (World)";1986;"Konami";"YES";"-";"NO";"-";"-"
"rockn";"Rock'n Tread (Japan)";1999;"Jaleco";"YES";"-";"NO";"-";"-"
"rockn2";"Rock'n Tread 2 (Japan)";1999;"Jaleco";"YES";"-";"NO";"-";"-"
"rodland";"Rod-Land (World, set 1)";1990;"Jaleco";"YES";"-";"NO";"-";"-"
"rohga";"Rohga Armor Force (Asia/Europe v5.0)";1991;"Data East Corporation";"YES";"-";"NO";"-";"-"
"rjammer";"Roller Jammer";1984;"Nichibutsu / Alice";"YES";"-";"NO";"-";"-"
"rollerg";"Rollergames (US)";1991;"Konami";"YES";"-";"NO";"-";"-"
"rolcrush";"Rolling Crush (version 1.07.E - 1999/02/11, Trust license)";1999;"SemiCom / Exit (Trust license)";"YES";"-";"NO";"-";"-"
"rthunder";"Rolling Thunder (rev 3)";1986;"Namco";"YES";"-";"NO";"-";"-"
"rthun2";"Rolling Thunder 2";1990;"Namco";"YES";"-";"NO";"-";"-"
"rompers";"Rompers (Japan, new version (Rev B))";1989;"Namco";"YES";"-";"NO";"-";"-"
"clapapa";"Rootin' Tootin' / La-Pa-Pa (DECO Cassette) (US)";1983;"Data East Corporation";"YES";"decocass";"NO";"-";"-"
"roughrac";"Rough Racer (Japan, Floppy Based, FD1094 317-0058-06b)";1990;"Sega";"YES";"-";"NO";"-";"-"
"roundup";"Round-Up";1981;"Taito Corporation (Amenip/Centuri license)";"YES";"-";"NO";"-";"-"
"route16";"Route 16 (Sun Electronics)";1981;"Sun Electronics";"YES";"-";"NO";"-";"-"
"rumba";"Rumba Lumber";1984;"Taito";"YES";"-";"NO";"-";"-"
"rygar";"Rygar (US set 1)";1986;"Tecmo";"YES";"-";"NO";"-";"-"
"ryujin";"Ryu Jin (Japan)";1993;"Taito Corporation";"YES";"-";"NO";"-";"-"
"ryukyu";"RyuKyu (Rev A, Japan) (FD1094 317-5023A)";1990;"Success / Sega";"YES";"-";"NO";"-";"-"
"spy";"S.P.Y. - Special Project Y (World ver. N)";1989;"Konami";"YES";"-";"NO";"-";"-"
"srdmissn";"S.R.D. Mission";1986;"Taito Corporation";"YES";"-";"NO";"-";"-"
"ssmissin";"S.S. Mission";1992;"Comad";"YES";"-";"NO";"-";"-"
"svg";"S.V.G. - Spectral vs Generation (V200, China)";2005;"IGS";"YES";"pgm";"NO";"-";"-"
"sabotenb";"Saboten Bombers (set 1)";1992;"NMK / Tecmo";"YES";"-";"NO";"-";"-"
"sadari";"Sadari";1993;"Dooyong (NTC license)";"YES";"-";"NO";"-";"-"
"safarir";"Safari Rally (World)";1979;"SNK (Taito license)";"YES";"-";"NO";"-";"-"
"stdragon";"Saint Dragon (set 1)";1989;"Jaleco";"YES";"-";"NO";"-";"-"
"salamand";"Salamander (version D)";1986;"Konami";"YES";"-";"NO";"-";"-"
"samuraia";"Samurai Aces (World)";1993;"Psikyo / Banpresto";"YES";"-";"NO";"-";"-"
"tsamurai";"Samurai Nihon-Ichi (set 1)";1985;"Kaneko / Taito";"YES";"-";"NO";"-";"-"
"samsho";"Samurai Shodown / Samurai Spirits (NGM-045)";1993;"SNK";"YES";"neogeo";"NO";"-";"-"
"samsho2";"Samurai Shodown II / Shin Samurai Spirits - Haohmaru jigokuhen (NGM-063)(NGH-063)";1994;"SNK";"YES";"neogeo";"NO";"-";"-"
"samsho3";"Samurai Shodown III / Samurai Spirits - Zankurou Musouken (NGM-087)";1995;"SNK";"YES";"neogeo";"NO";"-";"-"
"samsho4";"Samurai Shodown IV - Amakusa's Revenge / Samurai Spirits - Amakusa Kourin (NGM-222)(NGH-222)";1996;"SNK";"YES";"neogeo";"NO";"-";"-"
"samsho5";"Samurai Shodown V / Samurai Spirits Zero (NGM-2700, set 1)";2003;"Yuki Enterprise / SNK Playmore";"YES";"neogeo";"NO";"-";"-"
"samsh5sp";"Samurai Shodown V Special / Samurai Spirits Zero Special (NGM-2720)";2004;"Yuki Enterprise / SNK Playmore";"YES";"neogeo";"NO";"-";"-"
"sandscrp";"Sand Scorpion";1992;"Face";"YES";"-";"NO";"-";"-"
"3kokushi";"Sankokushi (Japan) [Graphics corruption on score/bonus screen is normal]";1996;"Mitchell";"YES";"-";"NO";"-";"-"
"searchar";"SAR - Search And Rescue (World)";1989;"SNK";"YES";"-";"NO";"-";"-"
"sarge";"Sarge";1985;"Bally Midway";"YES";"-";"NO";"-";"-"
"sasuke";"Sasuke vs. Commander";1980;"SNK";"YES";"-";"NO";"-";"-"
"satansat";"Satan of Saturn (set 1)";1981;"SNK";"YES";"-";"NO";"-";"vanguard"
"shollow";"Satan's Hollow (set 1)";1981;"Bally Midway";"YES";"midssio";"NO";"-";"-"
"slammast";"Saturday Night Slam Masters (Slam Masters 930713 World)";1993;"Capcom";"YES";"-";"NO";"-";"-"
"saturnzi";"Saturn";1983;"[Zilec Electronics] Jaleco";"YES";"-";"NO";"-";"-"
"sauro";"Sauro";1987;"Tecfri";"YES";"-";"NO";"-";"-"
"savagere";"Savage Reign / Fu'un Mokushiroku - kakutou sousei";1995;"SNK";"YES";"neogeo";"NO";"-";"-"
"schmeisr";"Schmeiser Robo (Japan)";1993;"Hot-B";"YES";"-";"NO";"-";"-"
"scion";"Scion [Music horribly broken, use scionc instead!]";1984;"Seibu Denshi";"YES";"-";"NO";"-";"stinger"
"scotrsht";"Scooter Shooter";1985;"Konami";"YES";"-";"NO";"-";"-"
"scorpion";"Scorpion (set 1) [Incomplete Sound]";1982;"Zaccaria";"YES";"-";"NO";"-";"-"
"sspirits";"Scramble Spirits (World, Floppy Based)";1988;"Sega";"YES";"-";"NO";"-";"-"
"scregg";"Scrambled Egg";1983;"Technos";"YES";"-";"NO";"-";"-"
"scramble";"Scramble";1981;"Konami";"YES";"-";"NO";"-";"-"
"cscrtry";"Scrum Try (DECO Cassette) (US) (set 1)";1984;"Data East Corporation";"YES";"decocass";"NO";"-";"-"
"sdfight";"SD Fighters (Korea)";1996;"SemiCom";"YES";"-";"NO";"-";"-"
"neobattl";"SD Gundam Neo Battling (Japan)";1992;"Banpresto / Sotsu Agency. Sunrise";"YES";"-";"NO";"-";"-"
"sdgndmps";"SD Gundam Psycho Salamander no Kyoui";1991;"Banpresto / Bandai";"YES";"-";"NO";"-";"-"
"grainbow";"SD Gundam Sangokushi Rainbow Tairiku Senki (Japan)";1993;"Banpresto";"YES";"-";"NO";"-";"-"
"sdi";"SDI - Strategic Defense Initiative (Japan, newer, System 16A, FD1089B 317-0027)";1987;"Sega";"YES";"-";"NO";"-";"-"
"sfposeid";"Sea Fighter Poseidon";1984;"Taito Corporation";"YES";"-";"NO";"-";"-"
"searchey";"Search Eye (English / Korean / Japanese / Italian)";1999;"Yun Sung";"YES";"-";"NO";"-";"-"
"searchp2";"Search Eye Plus V2.0";1999;"Yun Sung";"YES";"-";"NO";"-";"-"
"secretag";"Secret Agent (World revision 3)";1989;"Data East Corporation";"YES";"-";"NO";"-";"-"
"sectionz";"Section Z (set 1)";1985;"Capcom";"YES";"-";"NO";"-";"-"
"seganinj";"Sega Ninja (315-5102)";1985;"Sega";"YES";"-";"NO";"-";"-"
"seicross";"Seicross (set 1)";1984;"Nichibutsu / Alice";"YES";"-";"NO";"-";"-"
"selfeena";"Sel Feena";1991;"East Technology";"YES";"-";"NO";"-";"-"
"senknow";"Sen-Know (Japan)";1999;"Kaneko / Kouyousha";"YES";"skns";"NO";"-";"-"
"sengekis";"Sengeki Striker (Asia)";1997;"Kaneko / Warashi";"YES";"skns";"NO";"-";"-"
"sengoku";"Sengoku / Sengoku Denshou (NGM-017)(NGH-017)";1991;"SNK";"YES";"neogeo";"NO";"-";"-"
"sengoku2";"Sengoku 2 / Sengoku Denshou 2";1993;"SNK";"YES";"neogeo";"NO";"-";"-"
"sengoku3";"Sengoku 3 / Sengoku Densho 2001 (set 1)";2001;"SNK / Noise Factory";"YES";"neogeo";"NO";"-";"-"
"senjyo";"Senjyo";1983;"Tehkan";"YES";"-";"NO";"-";"-"
"sfx";"SF-X [Incomplete Sound]";1983;"Nichibutsu";"YES";"-";"NO";"-";"-"
"shackled";"Shackled (US)";1986;"Data East USA";"YES";"-";"NO";"-";"-"
"shdancer";"Shadow Dancer (set 3, US)";1989;"Sega";"YES";"-";"NO";"-";"-"
"shadfrce";"Shadow Force (World, Version 3)";1993;"Technos Japan";"YES";"-";"NO";"-";"-"
"beast";"Shadow of the Beast (Neo Geo demo) [Demo]";"????";"Jeff Kurtz";"YES";"neogeo";"NO";"-";"-"
"shadoww";"Shadow Warriors (World, set 1)";1988;"Tecmo";"YES";"-";"NO";"-";"-"
"shadowld";"Shadowland (YD3)";1987;"Namco";"YES";"-";"NO";"-";"-"
"shangha3";"Shanghai III (World)";1993;"Sunsoft";"YES";"-";"NO";"-";"-"
"sharkatt";"Shark Attack";1980;"Pacific Novelty";"YES";"-";"NO";"-";"-"
"tshingen";"Shingen Samurai-Fighter (Japan, English) [Game crashes in level 2, play tshingena instead!]";1988;"Jaleco";"YES";"-";"NO";"-";"-"
"shinobi";"Shinobi (set 6, System 16A, unprotected)";1987;"Sega";"YES";"-";"NO";"-";"-"
"shinfz";"Shinobi / FZ-2006 (Korean System 16 bootleg) (ISG Selection Master Type 2006)";2006;"ISG";"YES";"isgsm";"NO";"-";"-"
"shocktro";"Shock Troopers (set 1)";1997;"Saurus";"YES";"neogeo";"NO";"-";"-"
"shocktr2";"Shock Troopers - 2nd Squad";1998;"Saurus";"YES";"neogeo";"NO";"-";"-"
"shocking";"Shocking";1997;"Yun Sung";"YES";"-";"NO";"-";"-"
"shogwarr";"Shogun Warriors (World)";1992;"Kaneko";"YES";"-";"NO";"-";"-"
"shootout";"Shoot Out (US)";1985;"Data East USA";"YES";"-";"NO";"-";"-"
"shtrider";"Shot Rider";1985;"Seibu Kaihatsu";"YES";"-";"NO";"-";"-"
"shufshot";"Shuffleshot (v1.40)";1997;"Strata/Incredible Technologies";"YES";"-";"NO";"-";"-"
"shuuz";"Shuuz (version 8.0)";1990;"Atari Games";"YES";"-";"NO";"-";"-"
"sidearms";"Side Arms - Hyper Dyne (World, 861129)";1986;"Capcom";"YES";"-";"NO";"-";"-"
"sidepckt";"Side Pocket (World)";1986;"Data East Corporation";"YES";"-";"NO";"-";"-"
"silentd";"Silent Dragon (World)";1992;"Taito Corporation Japan";"YES";"-";"NO";"-";"-"
"silkworm";"Silk Worm (World)";1988;"Tecmo";"YES";"-";"NO";"-";"-"
"silvmil";"Silver Millennium";1995;"Para";"YES";"-";"NO";"-";"-"
"sinistar";"Sinistar (revision 3)";1982;"Williams";"YES";"-";"NO";"-";"-"
"cskater";"Skater (DECO Cassette) (Japan)";1983;"Data East Corporation";"YES";"decocass";"NO";"-";"-"
"skullxbo";"Skull & Crossbones (rev 5)";1989;"Atari Games";"YES";"-";"NO";"-";"-"
"skullfng";"Skull Fang (World)";1996;"Data East Corporation";"YES";"-";"NO";"-";"-"
"skyadvnt";"Sky Adventure (World)";1989;"Alpha Denshi Co.";"YES";"-";"NO";"-";"-"
"skyalert";"Sky Alert";1992;"Metro";"YES";"-";"NO";"-";"-"
"skyarmy";"Sky Army";1982;"Shoei";"YES";"-";"NO";"-";"-"
"skybase";"Sky Base";1982;"Omori Electric Co. Ltd";"YES";"-";"NO";"-";"-"
"skyfox";"Sky Fox";1987;"Jaleco (Nichibutsu USA license)";"YES";"-";"NO";"-";"-"
"skykid";"Sky Kid (new version)";1985;"Namco";"YES";"-";"NO";"-";"-"
"skykiddx";"Sky Kid Deluxe (set 1)";1986;"Namco";"YES";"-";"NO";"-";"-"
"skylancr";"Sky Lancer";1983;"Orca";"YES";"-";"NO";"-";"-"
"skyrobo";"Sky Robo";1989;"Nichibutsu";"YES";"-";"NO";"-";"-"
"skyskipr";"Sky Skipper";1981;"Nintendo";"YES";"-";"NO";"-";"-"
"skysmash";"Sky Smasher";1990;"Nihon System";"YES";"-";"NO";"-";"-"
"skysoldr";"Sky Soldiers (US)";1988;"Alpha Denshi Co. (SNK of America/Romstar license)";"YES";"-";"NO";"-";"-"
"slapshtr";"Slap Shooter";1986;"Sega";"YES";"-";"NO";"-";"-"
"slapshot";"Slap Shot (Japan)";1994;"Taito Corporation";"YES";"-";"NO";"-";"-"
"slither";"Slither (set 1) [Press 'P2 Start' to exit settings screen]";1982;"Century II";"YES";"-";"NO";"-";"-"
"snapjack";"Snap Jack";1982;"Universal";"YES";"-";"NO";"-";"-"
